,address,latitude,link,longitude,name,price,tags,isGluten
722,33 Broad St,42.358435,/restaurants/espresso-love/,-71.054497,Espresso Love,$$,"setTargeting('cuisine', ['cafes-coffeehouses', 'sandwiches']);",0
723,782 Tremont St,42.339197,/restaurants/estelles/,-71.080495,Estelle's,$$$,"setTargeting('cuisine', ['southern-soul']);",0
724,700 Harrison Ave,42.338419,/restaurants/estragon/,-71.070909,Estragon,$$$,"setTargeting('cuisine', ['spanish', 'small-plates-tapas', 'vegetarian-friendly', 'vegan', 'cocktails']);",0
725,Location Varies,42.360625,/restaurants/evans-ny-style-deli/,-71.062134,Evan's NY Style Deli,$$,"setTargeting('cuisine', ['sandwiches', 'bagels']);",0
726,350 3rd St,42.363744,/restaurants/evoo/,-71.083378,EVOO,$$$$$,"setTargeting('cuisine', ['american-new', 'local-organic']);",0
727,"350 3 Street In Kendall,square",42.363662,/restaurants/evoo-restaurant/,-71.083291,Evoo Restaurant,$,"setTargeting('cuisine', ['other']);",0
728,3381 Washington St,42.308744,/restaurants/express-pizza/,-71.105285,Express Pizza,$,"setTargeting('cuisine', ['other']);",0
729,1704 Beacon St,42.338609,/restaurants/fairsted-kitchen/,-71.138894,Fairsted Kitchen,$$$$,"setTargeting('cuisine', ['american-new', 'cocktails']);",0
730,25 West St,42.354793,/restaurants/fajitas-ritas/,-71.062464,Fajitas &amp; 'Ritas,$,"setTargeting('cuisine', ['mexican']);",0
731,8 1/2 Eliot St,42.372596,/restaurants/falafel-corner/,-71.121797,Falafel Corner,$$,"setTargeting('cuisine', ['middle-eastern']);",0
732,260 Washington St,42.357839,/restaurants/falafel-king/,-71.057907,Falafel King,$,"setTargeting('cuisine', ['middle-eastern']);",0
733,62 Summer St,42.354227,/restaurants/falafel-king-2/,-71.058688,Falafel King,$,"setTargeting('cuisine', ['middle-eastern']);",0
734,48 Winter St,42.355859,/restaurants/falafel-king-restaurant/,-71.061898,Falafel King Restaurant,$,"setTargeting('cuisine', ['middle-eastern']);",0
735,25 Central Sq,42.365348,/restaurants/moodys-falafel-palace/,-71.103943,Falafel Palace,$,"setTargeting('cuisine', ['middle-eastern']);",0
736,198 Bunker Hill St,42.378763,/restaurants/family-kitchen/,-71.062143,Family Kitchen,$,"setTargeting('cuisine', ['sandwiches', 'italian']);",0
737,374 Massachusetts Ave,42.34194,/restaurants/farmer-horse-coffee/,-71.083395,Farmer Horse Coffee,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'sandwiches']);",0
738,1696 Commonwealth Ave,42.341311,/restaurants/fast-eddies-pizza/,-71.14657,Fast Eddie's Pizza,$$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
739,280 Cambridge St,42.361284,/restaurants/felcaro-pizzeria/,-71.068523,Felcaro Pizzeria,$,"setTargeting('cuisine', ['pizza']);",0
740,21 Brattle St,42.373286,/restaurants/felipes-taqueria/,-71.12047,Felipe's Taqueria,$,"setTargeting('cuisine', ['mexican']);",0
741,645 Beacon St,42.348696,/restaurants/fenmore-american-bistro/,-71.097434,Fenmore American Bistro,$$$,"setTargeting('cuisine', ['american-traditional', 'bistro']);",0
742,76 Salem St,42.363616,/restaurants/ferraras-kitchen-bar/,-71.055898,Ferraras Kitchen &amp; Bar,$$$,"setTargeting('cuisine', ['italian']);",0
743,105 Beach St,42.350722,/restaurants/figaros/,-71.058495,Figaro's,$$,"setTargeting('cuisine', ['sandwiches', 'italian']);",0
744,42 Charles St,42.357237,/restaurants/figs/,-71.07032,Figs,$$$,"setTargeting('cuisine', ['pizza', 'italian']);",0
745,67 Main Street,42.373733,/restaurants/figs-2/,-71.062834,Figs,$$$,"setTargeting('cuisine', ['pizza', 'italian']);",0
746,283 Causeway St,42.3671,/restaurants/filippo-ristorante/,-71.058604,Filippo Ristorante,$$,"setTargeting('cuisine', ['italian']);",0
747,142 Bowdoin St,42.358612,/restaurants/fill-a-buster/,-71.062929,Fill-A-Buster,$,"setTargeting('cuisine', ['delis', 'middle-eastern']);",0
748,354 Chestnut Hill Ave,42.336873,/restaurants/fins-sushi-grill/,-71.15151,Fin's Sushi &amp; Grill,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
749,636 Beacon St,42.349416,/restaurants/fins-sushi-grill-2/,-71.095166,Fin's Sushi &amp; Grill,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
750,62 Boylston St,42.352235,/restaurants/fins-sushi-grill-4/,-71.064392,Fin's Sushi &amp; Grill,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
751,240 Cambridge St,42.361109,/restaurants/fins-sushi-grill-3/,-71.066886,Fin's Sushi &amp; Grill,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
752,277 Cambridge St,42.361275,/restaurants/finagle-a-bagel-5/,-71.068907,Finagle A Bagel,$,"setTargeting('cuisine', ['bagels', 'sandwiches']);",0
753,11 1st St,42.37026,/restaurants/finagle-a-bagel-12/,-71.077034,Finagle A Bagel,$,"setTargeting('cuisine', ['bagels', 'sandwiches']);",0
754,535 Boylston St,42.350668,/restaurants/finagle-a-bagel-6/,-71.07548,Finagle A Bagel,$,"setTargeting('cuisine', ['bagels', 'sandwiches']);",0
755,1240 Boylston St,42.345295,/restaurants/finagle-a-bagel-8/,-71.095175,Finagle A Bagel,$,"setTargeting('cuisine', ['bagels', 'sandwiches']);",0
756,1 City Hall Plz,42.357829,/restaurants/finagle-a-bagel-2/,-71.059716,Finagle A Bagel,$,"setTargeting('cuisine', ['bagels', 'sandwiches']);",0
757,1 Columbus Ave,42.351429,/restaurants/finale-3/,-71.068475,Finale,$$,"setTargeting('cuisine', ['sandwiches', 'desserts']);",0
758,107 Merrimac St,42.363863,/restaurants/finch/,-71.062572,Finch,$$,"setTargeting('cuisine', ['american-traditional']);",0
759,55 South St,42.308097,/restaurants/fiores-italian/,-71.115596,Fiore's Italian,$,"setTargeting('cuisine', ['bakeries', 'vegetarian-friendly', 'cafes-coffeehouses']);",1
760,2401 Massachusetts Ave,42.397366,/restaurants/fiorellass-express/,-71.12985,Fiorellas's Express,$$$,"setTargeting('cuisine', ['italian', 'pizza', 'sandwiches']);",0
761,90 Peterborough St,42.343672,/restaurants/fiounas/,-71.097453,Fiouna's,$$$,"setTargeting('cuisine', ['persian', 'vegetarian-friendly']);",0
762,50 Church St,42.37426,/restaurants/fire-ice/,-71.120824,Fire and Ice Grill and Bar,$$,"setTargeting('cuisine', ['eclectic-international', 'american-new', 'vegetarian-friendly']);",0
763,205 Berkeley St,42.350602,/restaurants/fire-ice-2/,-71.073003,Fire and Ice Grill and Bar,$$,"setTargeting('cuisine', ['eclectic-international', 'american-new', 'vegetarian-friendly']);",0
764,1 Broadway,42.362663,/restaurants/firebrand-saints/,-71.084153,Firebrand Saints,$$$,"setTargeting('cuisine', ['american-new', 'bar-food', 'burgers']);",0
765,545 Boylston St,42.350714,/restaurants/firehouse-subs/,-71.075679,Firehouse Subs,$,"setTargeting('cuisine', ['sandwiches']);",0
766,76 Brighton Ave,42.352705,/restaurants/first-bite-cafe/,-71.129385,First Bite Cafe,$,"setTargeting('cuisine', ['pizza', 'delis', 'sandwiches']);",0
767,170 Brighton Ave,42.353091,/restaurants/fish-market/,-71.133133,Fish Market,$$$,"setTargeting('cuisine', ['sushi', 'japanese']);",0
768,58 Summer St,42.354311,/restaurants/five-guys/,-71.058907,Five Guys,$,"setTargeting('cuisine', ['burgers']);",0
769,263 Huntington Ave,42.342483,/restaurants/five-guys-2/,-71.085371,Five Guys,$,"setTargeting('cuisine', ['burgers']);",0
770,400 Highland Ave,42.395728,/restaurants/five-horses-tavern/,-71.120784,Five Horses Tavern,$$$,"setTargeting('cuisine', ['american-new', 'gastropub', 'bar-food']);",1
771,535 Columbus Ave,42.343511,/restaurants/five-horses-tavern-2/,-71.078067,Five Horses Tavern,$$$,"setTargeting('cuisine', ['american-traditional', 'local-organic', 'vegetarian-friendly']);",1
772,2 Oliver St,42.357127,/restaurants/flame-cafe/,-71.054384,Flame Cafe,$$,"setTargeting('cuisine', ['mediterranean', 'cafes-coffeehouses']);",0
773,800 Boylston St (Prudential),42.348296,/restaurants/flamers-burgers-and-chicken/,-71.083099,Flamers Burgers and Chicken,$,"setTargeting('cuisine', ['burgers', 'chicken']);",0
774,746 Huntington Ave,42.333843,/restaurants/flames-restaurant-ii/,-71.105673,Flames Restaurant II,$$,"setTargeting('cuisine', ['caribbean']);",0
775,1619 Tremont St,42.333791,/restaurants/flann-obriens/,-71.103355,Flann O'Brien's,$$$,"setTargeting('cuisine', ['irish', 'bar-food']);",0
776,107 Merrimac St,42.363706,/restaurants/flat-iron/,-71.062225,Flat Iron,$$$,"setTargeting('cuisine', ['small-plates-tapas', 'spanish']);",0
777,33 Brattle St,42.373234,/restaurants/flat-patties/,-71.120792,Flat Patties,$,"setTargeting('cuisine', ['burgers', 'hot-dogs']);",0
778,1 Kendall Sq,42.366437,/restaurants/flat-top-johnnys/,-71.090963,Flat Top Johnny's,$,"setTargeting('cuisine', ['bar-food']);",0
779,50 Broad St,42.358039,/restaurants/flatblack-coffee-company/,-71.053824,Flatblack Coffee Company,$$,"setTargeting('cuisine', ['cafes-coffeehouses', 'teahouses']);",0
780,45 Day St,42.39564,/restaurants/flatbread-company/,-71.123497,Flatbread Company,$$,"setTargeting('cuisine', ['pizza']);",0
781,217 Stuart St,42.350662,/restaurants/flemings-steakhouse/,-71.068145,Fleming's Steakhouse,$$$$$,"setTargeting('cuisine', ['steakhouses']);",1
782,333 Hanover St,42.364319,/restaurants/florentine-cafe/,-71.05377,Florentine Cafe,$$$$,"setTargeting('cuisine', ['italian']);",0
783,12 Farnsworth St,42.351109,/restaurants/flour-bakery-+-cafe/,-71.048963,flour bakery + cafe,$$,"setTargeting('cuisine', ['diners-coffee-shops', 'bakeries', 'cafes-coffeehouses']);",0
784,190 Massachusetts Ave,42.360948,/restaurants/flour-bakery-+-cafe-3/,-71.096238,flour bakery + cafe,$$,"setTargeting('cuisine', ['diners-coffee-shops', 'bakeries', 'cafes-coffeehouses']);",0
785,131 Clarendon St,42.348315,/restaurants/flour-bakery-+-cafe-4/,-71.074044,flour bakery + cafe,$$,"setTargeting('cuisine', ['diners-coffee-shops', 'bakeries', 'cafes-coffeehouses']);",0
786,1595 Washington St,42.338279,/restaurants/flour-bakery-+-cafe-2/,-71.074527,flour bakery + cafe,$$,"setTargeting('cuisine', ['diners-coffee-shops', 'bakeries', 'cafes-coffeehouses']);",0
787,200 Dartmouth St,42.3487,/restaurants/fogo-de-chao/,-71.077083,Fogo de Chao,$$$$$,"setTargeting('cuisine', ['brazilian', 'steakhouses']);",0
788,481 Cambridge St,42.353757,/restaurants/fomu/,-71.137004,FoMu,$,"setTargeting('cuisine', ['desserts', 'vegan']);",0
789,617 Centre St,42.314252,/restaurants/fomu-2/,-71.114135,FoMu,$,"setTargeting('cuisine', ['desserts', 'vegan']);",0
790,387 Centre St,42.322055,/restaurants/food-wall/,-71.109786,Food Wall,$$,"setTargeting('cuisine', ['chinese']);",0
791,32 Vassar St,42.361753,/restaurants/forbes-family-cafe/,-71.091419,Forbes Family Cafe,$$,"setTargeting('cuisine', ['eclectic-international']);",0
792,365 Somerville Ave,42.381152,/restaurants/fortissimo/,-71.099168,Fortissimo,$,"setTargeting('cuisine', ['cafes-coffeehouses', 'sandwiches']);",0
793,225 Boylston St,42.326237,/restaurants/forty-carrots/,-71.142633,Forty Carrots,$$$,"setTargeting('cuisine', ['health-food', 'smoothies-juice-bar', 'sandwiches', 'desserts']);",0
794,755 Boylston St,42.349166,/restaurants/forum/,-71.081007,Forum,$$$$$,"setTargeting('cuisine', ['american-new', 'cocktails']);",0
795,5 Blossom St,42.361399,/restaurants/fosters-bar-grill/,-71.067242,Foster's Bar &amp; Grill,$$$,"setTargeting('cuisine', ['american-traditional']);",0
796,225 Franklin St,42.356184,/restaurants/foumami/,-71.054783,Foumami,$$,"setTargeting('cuisine', ['asian-fusion', 'sandwiches']);",0
797,255 Elm St,42.395136,/restaurants/foundry-on-elm/,-71.121717,Foundry on Elm,$$$$,"setTargeting('cuisine', ['american-new', 'gastropub']);",0
798,704 Massachusetts Ave,42.366043,/restaurants/four-burgers/,-71.104977,Four Burgers,$,"setTargeting('cuisine', ['burgers', 'american-traditional', 'local-organic']);",0
799,266 Commercial St,42.364202,/restaurants/four-winds-seafood-grille/,-71.051324,Four Winds Seafood Grille,$$$,"setTargeting('cuisine', ['seafood', 'southwestern']);",0
800,166 Canal St,42.365161,/restaurants/fours-restaurant/,-71.061035,Four's Restaurant,$$$,"setTargeting('cuisine', ['american-traditional', 'bar-food']);",0
801,2310 Massachusetts Ave,42.395596,/restaurants/franks-steak-house/,-71.128397,Frank's Steak House,$$$,"setTargeting('cuisine', ['steakhouses', 'american-traditional']);",0
802,278 Shawmut Ave,42.342897,/restaurants/franklin-cafe/,-71.069395,Franklin Cafe,$$$$,"setTargeting('cuisine', ['american-new', 'vegetarian-friendly', 'gastropub', 'cocktails']);",0
803,201 Brookline Ave,42.34347,/restaurants/fresh-city-2/,-71.1027,Fresh City,$,"setTargeting('cuisine', ['sandwiches', 'smoothies-juice-bar']);",0
804,34 Bromfield St,42.356737,/restaurants/fresh-mango/,-71.060314,Fresh Mango,$,"setTargeting('cuisine', ['desserts']);",0
805,100 High St,42.354277,/restaurants/freshii/,-71.055253,Freshii,$$,"setTargeting('cuisine', ['health-food', 'salads', 'sandwiches']);",0
806,1 Iron St,42.344885,/restaurants/freshii-2/,-71.052207,Freshii,$$,"setTargeting('cuisine', ['salads', 'health-food', 'smoothies-juice-bar', 'vegetarian-friendly']);",0
807,360 Bennington St,42.379821,/restaurants/frio-rico/,-71.026555,Frio Rico,$,"setTargeting('cuisine', ['desserts', 'peruvian']);",0
808,84 Beacon St,42.355927,/restaurants/frog-pond-cafe/,-71.071137,Frog Pond Cafe,$,"setTargeting('cuisine', ['sandwiches']);",0
809,157 Harvard Ave,42.351581,/restaurants/froyoworld/,-71.131822,FroyoWorld,$,"setTargeting('cuisine', ['desserts']);",0
810,Location Varies,42.33777,/restaurants/frozen-hoagies/,-71.102751,Frozen Hoagies,$,"setTargeting('cuisine', ['desserts']);",0
811,277 Washington St,42.357612,/restaurants/frozenyo/,-71.05839,FroZenYo,$,"setTargeting('cuisine', ['desserts']);",0
812,800 Boylston St,42.348457,/restaurants/fruitata/,-71.082622,Fruitata,$$,"setTargeting('cuisine', ['smoothies-juice-bar']);",0
813,1280 Beacon St,42.342647,/restaurants/fugakyu/,-71.119513,Fugakyu,$$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
814,300 3rd St,42.365197,/restaurants/fuji@kendall/,-71.082896,Fuji@Kendall,$$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
815,344 Huron Ave,42.381263,/restaurants/full-moon/,-71.13773,Full Moon,$$$,"setTargeting('cuisine', ['american-traditional', 'bistro']);",0
816,25 Tyler St,42.350713,/restaurants/gaga-seafood/,-71.06088,GaGa Seafood,$$,"setTargeting('cuisine', ['seafood', 'chinese']);",0
817,289 Hanover St,42.363856,/restaurants/galleria-umberto/,-71.054405,Galleria Umberto,$,"setTargeting('cuisine', ['pizza']);",0
818,710 Centre St,42.311343,/restaurants/galway-house/,-71.114527,Galway House,$$$,"setTargeting('cuisine', ['american-traditional', 'italian', 'bar-food']);",0
819,82 Lansdowne St,42.347097,/restaurants/game-on!/,-71.098196,Game On!,$$$,"setTargeting('cuisine', ['american-traditional', 'pizza']);",0
820,991 Massachusetts Ave,42.368997,/restaurants/garden-at-the-cellar/,-71.110596,Garden at The Cellar,$$$$,"setTargeting('cuisine', ['american-new', 'mediterranean', 'gastropub']);",0
821,187 Harvard St,42.362639,/restaurants/gari/,-71.068202,Gari,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
822,133 Harvard Ave,42.352151,/restaurants/garlic-n-lemons/,-71.132073,Garlic 'N Lemons,$,"setTargeting('cuisine', ['middle-eastern']);",0
823,560 Harrison Ave,42.340604,/restaurants/gaslight/,-71.068173,Gaslight,$$$$,"setTargeting('cuisine', ['french']);",0
824,75 Northern Ave,42.352378,/restaurants/gather/,-71.045281,Gather,$$$$$,"setTargeting('cuisine', ['american-new', 'cocktails']);",0
825,272 Hanover St,42.36386,/restaurants/gelateria/,-71.054839,Gelateria,$,"setTargeting('cuisine', ['desserts']);",0
826,42 Province St,42.356929,/restaurants/gem/,-71.060283,GEM,$$$$,"setTargeting('cuisine', ['italian', 'cocktails']);",0
827,86 Bedford St,42.353419,/restaurants/genes-chinese-flatbread-cafe/,-71.059562,Gene's Chinese Flatbread Cafe,$,"setTargeting('cuisine', ['asian-fusion', 'american-new']);",0
828,232 Tremont St,42.351246,/restaurants/genki-ya-3/,-71.064722,Genki Ya,$$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
829,398 Harvard St,42.344997,/restaurants/genki-ya/,-71.126897,Genki Ya,$$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
830,231 Alewife Brook Pkwy,42.38777,/restaurants/genki-ya-2/,-71.142709,Genki Ya,$$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
831,5 North Square,42.36408,/restaurants/gennaros-5-north-square/,-71.053765,Gennaro's 5 North Square,$$$$$,"setTargeting('cuisine', ['italian']);",1
832,83 Newbury St,42.351686,/restaurants/georgetown-cupcakes/,-71.074777,Georgetown Cupcakes,$,"setTargeting('cuisine', ['desserts']);",0
833,711 Centre St,42.311388,/restaurants/ghazal/,-71.114518,Ghazal (CLOSED),$$,"setTargeting('cuisine', ['indian']);",0
834,6 N Market St,42.360372,/restaurants/ghirardelli/,-71.054914,Ghirardelli,$$,"setTargeting('cuisine', ['desserts', 'cafes-coffeehouses']);",0
835,431 Columbus Ave,42.343885,/restaurants/giacomos-ristorante/,-71.07787,Giacomo's Ristorante,$$$$,"setTargeting('cuisine', ['italian', 'vegetarian-friendly']);",0
836,355 Hanover St,42.364775,/restaurants/giacomos-ristorante-2/,-71.053813,Giacomo's Ristorante,$$$,"setTargeting('cuisine', ['italian']);",0
837,27 Buswell St,42.347457,/restaurants/my-brothers-place/,-71.105936,Giga's Pizza,$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
838,1009 Beacon St,42.345695,/restaurants/giggling-rice-thai-to-go/,-71.106988,Giggling Rice Thai To Go,$$$$,"setTargeting('cuisine', ['thai']);",0
839,16 Hudson St,42.350541,/restaurants/ginza-japanese-restaurant-2/,-71.060435,Ginza Japanese Restaurant,$$,"setTargeting('cuisine', ['japanese', 'sushi']);",0
840,532 Tremont St,42.344547,/restaurants/giorgianas/,-71.070886,Giorgiana's,$$,"setTargeting('cuisine', ['greek', 'mediterranean', 'sandwiches']);",0
841,1682 Massachusetts Ave,42.382506,/restaurants/giulia/,-71.119838,Giulia,$$,"setTargeting('cuisine', ['italian']);",0
842,565 Boylston St,42.350472,/restaurants/globe-bar-cafe/,-71.076206,Globe Bar &amp; Cafe,$$,"setTargeting('cuisine', ['american-traditional', 'sandwiches']);",0
843,581 Massachusetts Ave,42.364988,/restaurants/go!-go!-curry/,-71.102649,Go! Go! Curry,$$,"setTargeting('cuisine', ['japanese']);",0
844,1651 Beacon St,42.338915,/restaurants/golden-temple/,-71.136688,Golden Temple,$$$$,"setTargeting('cuisine', ['asian-fusion', 'chinese']);",0
845,1002 Tremont St,42.337141,/restaurants/good-eats/,-71.084484,Good Eats,$,"setTargeting('cuisine', ['pizza', 'sandwiches']);",0
846,28 Kingston St,42.353562,/restaurants/good-life/,-71.05937,Good Life,$$$,"setTargeting('cuisine', ['american-traditional', 'pizza', 'bar-food', 'cocktails']);",0
847,52 Beach St,42.351434,/restaurants/gourmet-dumpling-house/,-71.060682,Gourmet Dumpling House,$$$$,"setTargeting('cuisine', ['chinese', 'dim-sum']);",0
848,70 Tyler St,42.349349,/restaurants/gourmet-eatery/,-71.061267,Gourmet Eatery,$$$,"setTargeting('cuisine', ['chinese']);",0
849,1 Faneuil Hall Market Pl,42.359656,/restaurants/gourmet-india-3/,-71.055944,Gourmet India,$$,"setTargeting('cuisine', ['indian']);",0
850,22 Union Sq,42.379803,/restaurants/gracies-ice-cream/,-71.096821,Gracie's Ice Cream,$,"setTargeting('cuisine', ['desserts']);",0
851,90 Sherman St,42.387994,/restaurants/gran-gusto/,-71.13224,Gran Gusto,$$$$,"setTargeting('cuisine', ['italian', 'pizza']);",1
852,170 Milk St,42.358677,/restaurants/granary-tavern/,-71.052583,Granary Tavern,$$$$,"setTargeting('cuisine', ['american-new', 'gastropub']);",0
853,57 Canal St,42.363934,/restaurants/grand-canal/,-71.059707,Grand Canal,$$,"setTargeting('cuisine', ['bar-food', 'irish', 'sandwiches']);",0
